Frequency (Hz)	Level (dB)
3986.328125	-68.037231
3987.304688	-68.045547
3988.281250	-67.823257
3989.257812	-67.800301
3990.234375	-66.516022
3991.210938	-66.969521
3992.187500	-67.710243
3993.164062	-68.282913
3994.140625	-69.457565
3995.117188	-67.019981
3996.093750	-67.674568
3997.070312	-67.242393
3998.046875	-67.908569
3999.023438	-68.287399
4000.000000	-66.912514
4000.976562	-67.616821
4001.953125	-66.447487
4002.929688	-66.463913
4003.906250	-65.568268
4004.882812	-64.901924
4005.859375	-64.617119
4006.835938	-66.642860
4007.812500	-66.203964
4008.789062	-64.792732
4009.765625	-65.295555
4010.742188	-66.999039
4011.718750	-66.786026
4012.695312	-65.488861
4013.671875	-64.721115
4014.648438	-66.049271
4015.625000	-65.228432
4016.601562	-64.280777
4017.578125	-63.916321
4018.554688	-62.459538
4019.531250	-63.619316
4020.507812	-65.015488
4021.484375	-62.719360
4022.460938	-62.814732
4023.437500	-63.690063
4024.414062	-65.756081
4025.390625	-63.150997
4026.367188	-62.451931
4027.343750	-61.292156
4028.320312	-61.708969
4029.296875	-61.953865
4030.273438	-62.652660
4031.250000	-62.054970
4032.226562	-60.699524
4033.203125	-60.672546
4034.179688	-62.215836
4035.156250	-63.282944
4036.132812	-61.450054
4037.109375	-61.349144
4038.085938	-61.101631
4039.062500	-60.695744
4040.039062	-60.813515
4041.015625	-59.928482
4041.992188	-59.780891
4042.968750	-59.675003
4043.945312	-59.777897
4044.921875	-61.746033
4045.898438	-59.580166
4046.875000	-58.026688
4047.851562	-57.380478
4048.828125	-58.455746
4049.804688	-58.258167
4050.781250	-58.365723
4051.757812	-56.497829
4052.734375	-55.285465
4053.710938	-53.892769
4054.687500	-54.381748
4055.664062	-54.741543
4056.640625	-54.193680
4057.617188	-51.905766
4058.593750	-51.527039
4059.570312	-51.469597
4060.546875	-50.702370
4061.523438	-50.655365
4062.500000	-50.254059
4063.476562	-49.939110
4064.453125	-50.330482
4065.429688	-49.252670
4066.406250	-49.153103
4067.382812	-48.746540
4068.359375	-49.234592
4069.335938	-48.995667
4070.312500	-49.062496
4071.289062	-52.355972
4072.265625	-52.303673
4073.242188	-52.532490
4074.218750	-51.116604
4075.195312	-52.435696
4076.171875	-50.981346
4077.148438	-53.240158
4078.125000	-53.100834
4079.101562	-52.971764
4080.078125	-54.611538
4081.054688	-55.297863
4082.031250	-55.485703
4083.007812	-57.850971
4083.984375	-56.958920
4084.960938	-56.588848
4085.937500	-57.507786
4086.914062	-56.446049
4087.890625	-56.727207
4088.867188	-57.076065
4089.843750	-59.349140
4090.820312	-59.659580
4091.796875	-59.493870
4092.773438	-60.832539
4093.750000	-59.228596
4094.726562	-59.620522
4095.703125	-59.724083
4096.679688	-60.422211
4097.656250	-59.496628
4098.632812	-60.988991
4099.609375	-62.291138
4100.585938	-61.005302
4101.562500	-60.861706
4102.539062	-60.557503
4103.515625	-61.410984
4104.492188	-61.619217
4105.468750	-62.631870
4106.445312	-63.474739
4107.421875	-64.131248
4108.398438	-64.956146
4109.375000	-64.814301
4110.351562	-64.702682
4111.328125	-63.232567
4112.304688	-63.304848
4113.281250	-64.547813
4114.257812	-63.586506
4115.234375	-64.999489
4116.210938	-64.522820
4117.187500	-63.991592
4118.164062	-64.110023
4119.140625	-64.485207
4120.117188	-65.619637
4121.093750	-64.983078
4122.070312	-64.739532
4123.046875	-66.827606
4124.023438	-65.882721
4125.000000	-65.938248
4125.976562	-65.510017
4126.953125	-65.496674
4127.929688	-66.593704
4128.906250	-67.003265
4129.882812	-68.642349
4130.859375	-66.602585
4131.835938	-66.374039
4132.812500	-67.440117
4133.789062	-66.390427
4134.765625	-65.777321
4135.742188	-66.299683
4136.718750	-67.106171
4137.695312	-67.160194
4138.671875	-66.965370
4139.648438	-67.868103
4140.625000	-67.138680
4141.601562	-67.648361
4142.578125	-67.158081
4143.554688	-67.784851
4144.531250	-66.574898
4145.507812	-68.120872
4146.484375	-67.995209
4147.460938	-68.006172
4148.437500	-66.764381
4149.414062	-67.143341
4150.390625	-67.448616
4151.367188	-67.493942
4152.343750	-67.527122
4153.320312	-66.546387
4154.296875	-68.565697
4155.273438	-68.483459
4156.250000	-68.804626
4157.226562	-68.513954
4158.203125	-68.295967
4159.179688	-67.078690
4160.156250	-67.739906
4161.132812	-68.600410
4162.109375	-67.598137
4163.085938	-68.240616
4164.062500	-68.427315
4165.039062	-68.795372
4166.015625	-69.342613
4166.992188	-71.219406
4167.968750	-68.939079
4168.945312	-68.157822
4169.921875	-68.969093
4170.898438	-69.073235
4171.875000	-70.001869
4172.851562	-68.516602
4173.828125	-69.465912
4174.804688	-70.520172
4175.781250	-70.290955
4176.757812	-70.232887
4177.734375	-69.290764
4178.710938	-69.816727
4179.687500	-69.426636
4180.664062	-70.354462
4181.640625	-69.497322
4182.617188	-69.247688
4183.593750	-70.021629
4184.570312	-70.693810
4185.546875	-72.280342
4186.523438	-70.850044
4187.500000	-70.365517
4188.476562	-69.635246
4189.453125	-70.829918
4190.429688	-70.298180
4191.406250	-70.726822
4192.382812	-70.489525
4193.359375	-70.844109
4194.335938	-70.514320
4195.312500	-71.431465
4196.289062	-71.393639
4197.265625	-70.873848
4198.242188	-70.929955
4199.218750	-70.671783
4200.195312	-71.348007
4201.171875	-69.069275
4202.148438	-69.854805
4203.125000	-71.929878
4204.101562	-70.877686
4205.078125	-70.050018
4206.054688	-70.701874
4207.031250	-70.353889
4208.007812	-69.491913
4208.984375	-68.303810
4209.960938	-69.376747
4210.937500	-70.530632
4211.914062	-71.047142
4212.890625	-69.072624
4213.867188	-69.529694
4214.843750	-70.082283
4215.820312	-69.184242
4216.796875	-69.434822
4217.773438	-68.208763
4218.750000	-69.218414
4219.726562	-70.324249
4220.703125	-71.012154
4221.679688	-70.037689
4222.656250	-70.572609
4223.632812	-71.620132
4224.609375	-72.262062
4225.585938	-71.241516
4226.562500	-70.046532
4227.539062	-70.879478
4228.515625	-71.682343
4229.492188	-68.513741
4230.468750	-69.323524
4231.445312	-70.049103
4232.421875	-69.840790
4233.398438	-71.260994
4234.375000	-71.097382
4235.351562	-69.626717
4236.328125	-69.642349
4237.304688	-70.570885
4238.281250	-70.246994
4239.257812	-69.913803
4240.234375	-70.431641
4241.210938	-70.507637
4242.187500	-71.373856
4243.164062	-70.109734
4244.140625	-69.568840
4245.117188	-68.927963
4246.093750	-69.747627
4247.070312	-71.051704
4248.046875	-69.466316
4249.023438	-70.495125
4250.000000	-70.658585
4250.976562	-70.439995
4251.953125	-70.371574
4252.929688	-69.479996
4253.906250	-69.688026
4254.882812	-69.915131
4255.859375	-69.036087
4256.835938	-68.747215
4257.812500	-69.432434
4258.789062	-69.656471
4259.765625	-70.514656
4260.742188	-72.540741
4261.718750	-69.682350
4262.695312	-67.885277
4263.671875	-68.337807
4264.648438	-68.904869
4265.625000	-69.717659
4266.601562	-69.885460
4267.578125	-69.068840
4268.554688	-67.343269
4269.531250	-69.275543
4270.507812	-68.660210
4271.484375	-68.791206
4272.460938	-68.318817
4273.437500	-67.813866
4274.414062	-69.073456
4275.390625	-68.843582
4276.367188	-68.133141
4277.343750	-68.287613
4278.320312	-69.528648
4279.296875	-68.469414
4280.273438	-67.658691
4281.250000	-67.724022
4282.226562	-69.427353
4283.203125	-68.516594
4284.179688	-67.959511
4285.156250	-67.108391
4286.132812	-66.375481
4287.109375	-67.006813
4288.085938	-68.389450
4289.062500	-67.872734
4290.039062	-66.383598
4291.015625	-66.768288
4291.992188	-67.726494
4292.968750	-67.572281
4293.945312	-67.056305
4294.921875	-66.337486
4295.898438	-67.217239
4296.875000	-65.480286
4297.851562	-66.193428
4298.828125	-66.069023
4299.804688	-65.394730
4300.781250	-65.065277
4301.757812	-64.911430
4302.734375	-64.921944
4303.710938	-64.772682
4304.687500	-64.627205
4305.664062	-64.697090
4306.640625	-64.600456
4307.617188	-65.538773
4308.593750	-62.895428
4309.570312	-64.257011
4310.546875	-64.912819
4311.523438	-64.024483
4312.500000	-64.883751
4313.476562	-63.027191
4314.453125	-63.220684
4315.429688	-63.207340
4316.406250	-63.080082
4317.382812	-63.616077
4318.359375	-62.413990
4319.335938	-62.855247
4320.312500	-62.304146
4321.289062	-62.589195
4322.265625	-61.620171
4323.242188	-60.485683
4324.218750	-59.865768
4325.195312	-62.100166
4326.171875	-62.482624
4327.148438	-60.751549
4328.125000	-59.324768
4329.101562	-59.179901
4330.078125	-59.574116
4331.054688	-59.346085
4332.031250	-60.025810
4333.007812	-57.976143
4333.984375	-57.610939
4334.960938	-57.868935
4335.937500	-59.365398
4336.914062	-58.116573
4337.890625	-56.930893
4338.867188	-56.676727
4339.843750	-56.493107
4340.820312	-53.822723
4341.796875	-53.681274
4342.773438	-54.627480
4343.750000	-55.749172
4344.726562	-54.106342
4345.703125	-53.088531
4346.679688	-54.241253
4347.656250	-53.541328
4348.632812	-51.862442
4349.609375	-51.176052
4350.585938	-50.911713
4351.562500	-49.689140
4352.539062	-49.961246
4353.515625	-49.551666
4354.492188	-49.309090
4355.468750	-50.693954
4356.445312	-50.698326
4357.421875	-50.876656
4358.398438	-50.569157
4359.375000	-51.766884
4360.351562	-51.596287
4361.328125	-51.199261
4362.304688	-52.837677
4363.281250	-51.301178
4364.257812	-52.950657
4365.234375	-53.737095
4366.210938	-54.287014
4367.187500	-54.215694
4368.164062	-56.179527
4369.140625	-56.836720
4370.117188	-56.182236
4371.093750	-55.460155
4372.070312	-55.111900
4373.046875	-55.201237
4374.023438	-57.229713
4375.000000	-57.834240
4375.976562	-57.022717
4376.953125	-57.846668
4377.929688	-58.844719
4378.906250	-58.203651
4379.882812	-58.749527
4380.859375	-59.534794
4381.835938	-59.394623
4382.812500	-59.903900
4383.789062	-60.056026
4384.765625	-61.841858
4385.742188	-63.027168
4386.718750	-61.230091
4387.695312	-60.736557
4388.671875	-61.614273
4389.648438	-61.713898
4390.625000	-61.480854
4391.601562	-62.401340
4392.578125	-62.423096
4393.554688	-62.152515
4394.531250	-64.012611
4395.507812	-64.234634
4396.484375	-63.673084
4397.460938	-64.355995
4398.437500	-64.140198
4399.414062	-64.611969
4400.390625	-64.369133
4401.367188	-63.689339
4402.343750	-64.563919
4403.320312	-64.163841
4404.296875	-63.221397
4405.273438	-63.999855
4406.250000	-64.728386
4407.226562	-66.049477
4408.203125	-65.278152
4409.179688	-64.909798
4410.156250	-65.931900
4411.132812	-66.212662
4412.109375	-66.591805
4413.085938	-66.378624
4414.062500	-67.259682
4415.039062	-67.419487
4416.015625	-68.488228
4416.992188	-66.646782
4417.968750	-67.731766
4418.945312	-68.111664
4419.921875	-66.330650
4420.898438	-66.547462
4421.875000	-66.823776
4422.851562	-65.895119
4423.828125	-66.935844
4424.804688	-67.435257
4425.781250	-69.069496
4426.757812	-69.460114
4427.734375	-69.231087
4428.710938	-67.627197
4429.687500	-67.288971
4430.664062	-68.119667
4431.640625	-68.248734
4432.617188	-68.259941
4433.593750	-68.845734
4434.570312	-67.398346
4435.546875	-67.621407
4436.523438	-67.980156
4437.500000	-68.693146
4438.476562	-67.351517
4439.453125	-68.993553
4440.429688	-68.369980
4441.406250	-69.062737
4442.382812	-70.773079
4443.359375	-67.773155
4444.335938	-68.481590
4445.312500	-69.384071
4446.289062	-68.216599
4447.265625	-69.099983
4448.242188	-68.484039
4449.218750	-68.582481
4450.195312	-69.679634
4451.171875	-70.568611
4452.148438	-70.379478
4453.125000	-69.880768
4454.101562	-69.183968
4455.078125	-68.739471
4456.054688	-69.307098
4457.031250	-70.421410
4458.007812	-69.888489
4458.984375	-70.270966
4459.960938	-70.544334
4460.937500	-70.067299
4461.914062	-71.571480
4462.890625	-71.538841
4463.867188	-71.284668
4464.843750	-70.007477
4465.820312	-69.978439
4466.796875	-69.935852
4467.773438	-71.285866
4468.750000	-71.743820
4469.726562	-70.191109
4470.703125	-71.640457
4471.679688	-70.883202
4472.656250	-69.501923
4473.632812	-69.220474
4474.609375	-71.360703
4475.585938	-72.102501
4476.562500	-72.897797
4477.539062	-70.713135
4478.515625	-70.026566
4479.492188	-71.435013
4480.468750	-70.967720
4481.445312	-70.657219
4482.421875	-70.533386
4483.398438	-70.209930
4484.375000	-70.509583
4485.351562	-70.380188
4486.328125	-71.996284
4487.304688	-70.945396
4488.281250	-70.848152
4489.257812	-70.664085
4490.234375	-69.644066
4491.210938	-69.560562
4492.187500	-70.065353
4493.164062	-70.437630
4494.140625	-69.171181
4495.117188	-69.738197
4496.093750	-71.482170
4497.070312	-70.582672
4498.046875	-70.616776
4499.023438	-72.238327
4500.000000	-70.977119
4500.976562	-71.599991
4501.953125	-69.821175
4502.929688	-70.261597
4503.906250	-70.754906
4504.882812	-70.168785
4505.859375	-69.932350
4506.835938	-70.436844
4507.812500	-69.725662
4508.789062	-70.559509
4509.765625	-71.701370
4510.742188	-70.865723
4511.718750	-70.908562
4512.695312	-71.179733
4513.671875	-70.817520
4514.648438	-71.675034
4515.625000	-71.463203
4516.601562	-71.606308
4517.578125	-71.128304
4518.554688	-71.243118
4519.531250	-70.753441
4520.507812	-71.125244
4521.484375	-72.303551
4522.460938	-70.228470
4523.437500	-70.557159
4524.414062	-70.266220
4525.390625	-70.025856
4526.367188	-69.996193
4527.343750	-69.196106
4528.320312	-70.694603
4529.296875	-70.651939
4530.273438	-68.692055
4531.250000	-67.882042
4532.226562	-69.222054
4533.203125	-70.609634
4534.179688	-71.598114
4535.156250	-72.533424
4536.132812	-71.943657
4537.109375	-70.711197
4538.085938	-70.819290
4539.062500	-71.194969
4540.039062	-71.695412
4541.015625	-71.360931
4541.992188	-70.232040
4542.968750	-69.407654
4543.945312	-70.491669
4544.921875	-69.619209
4545.898438	-70.034470
4546.875000	-70.803635
4547.851562	-70.295448
4548.828125	-68.373581
4549.804688	-69.053009
4550.781250	-70.263763
4551.757812	-68.567360
4552.734375	-68.605537
4553.710938	-70.750938
4554.687500	-69.702026
4555.664062	-68.530762
4556.640625	-69.416733
4557.617188	-69.719429
4558.593750	-69.955315
4559.570312	-71.604744
4560.546875	-71.250557
4561.523438	-70.451401
4562.500000	-68.262169
4563.476562	-67.765495
4564.453125	-69.331291
4565.429688	-69.575966
4566.406250	-69.757973
4567.382812	-66.910797
4568.359375	-65.585953
4569.335938	-67.207108
4570.312500	-68.263504
4571.289062	-68.594078
4572.265625	-67.343376
4573.242188	-67.142258
4574.218750	-67.792404
4575.195312	-67.984428
4576.171875	-67.716278
4577.148438	-67.008430
4578.125000	-67.914337
4579.101562	-68.481247
4580.078125	-67.402336
4581.054688	-66.684685
4582.031250	-67.561714
4583.007812	-67.061859
4583.984375	-65.478935
4584.960938	-65.528717
4585.937500	-66.581009
4586.914062	-66.445053
4587.890625	-65.136452
4588.867188	-64.601562
4589.843750	-66.199287
4590.820312	-66.090668
4591.796875	-66.349541
4592.773438	-66.612709
4593.750000	-65.219597
4594.726562	-67.145309
4595.703125	-66.895691
4596.679688	-64.709435
4597.656250	-64.912170
4598.632812	-64.999916
4599.609375	-64.199860
4600.585938	-64.411209
4601.562500	-64.289543
4602.539062	-65.254196
4603.515625	-63.405636
4604.492188	-64.226738
4605.468750	-64.534920
4606.445312	-63.232605
4607.421875	-63.906166
4608.398438	-62.358372
4609.375000	-61.750172
4610.351562	-63.667488
4611.328125	-62.261345
4612.304688	-61.712242
4613.281250	-62.126041
4614.257812	-61.861534
4615.234375	-62.493752
4616.210938	-61.399509
4617.187500	-60.329498
4618.164062	-60.310051
4619.140625	-61.701126
4620.117188	-60.768024
4621.093750	-61.000996
4622.070312	-59.253529
4623.046875	-58.143211
4624.023438	-57.160862
4625.000000	-57.145958
4625.976562	-57.843414
4626.953125	-58.695328
4627.929688	-58.523548
4628.906250	-57.199661
4629.882812	-55.870960
4630.859375	-55.081425
4631.835938	-54.786617
4632.812500	-54.489712
4633.789062	-53.506145
4634.765625	-54.519699
4635.742188	-54.394989
4636.718750	-53.254215
4637.695312	-55.618336
4638.671875	-54.720604
4639.648438	-52.005398
4640.625000	-51.130161
4641.601562	-51.320011
4642.578125	-50.447906
4643.554688	-52.462170
4644.531250	-52.961983
4645.507812	-50.239819
4646.484375	-49.937649
4647.460938	-51.237068
4648.437500	-51.728199
4649.414062	-52.498569
4650.390625	-52.307743
4651.367188	-53.978989
4652.343750	-54.281670
4653.320312	-53.605244
4654.296875	-52.243328
4655.273438	-53.259312
4656.250000	-54.251915
4657.226562	-54.571186
4658.203125	-56.192883
4659.179688	-56.178417
4660.156250	-57.546841
4661.132812	-58.421570
4662.109375	-58.990421
4663.085938	-58.483742
4664.062500	-58.333935
4665.039062	-59.123783
4666.015625	-59.409298
4666.992188	-61.375904
4667.968750	-59.563713
4668.945312	-59.430176
4669.921875	-60.750847
4670.898438	-61.645332
4671.875000	-59.655888
4672.851562	-59.889599
4673.828125	-60.633644
4674.804688	-61.052689
4675.781250	-61.877018
4676.757812	-62.213200
4677.734375	-62.151714
4678.710938	-62.982445
4679.687500	-62.145042
4680.664062	-61.960514
4681.640625	-63.365955
4682.617188	-62.920708
4683.593750	-62.472198
4684.570312	-63.352951
4685.546875	-64.183884
4686.523438	-65.201103
4687.500000	-64.769325
4688.476562	-64.205803
4689.453125	-63.824154
4690.429688	-63.716228
4691.406250	-65.102562
4692.382812	-65.460022
4693.359375	-66.248245
4694.335938	-66.075417
4695.312500	-66.932907
4696.289062	-65.630905
4697.265625	-65.262054
4698.242188	-66.769653
4699.218750	-67.791443
4700.195312	-66.916985
4701.171875	-66.352951
4702.148438	-65.864288
4703.125000	-67.391785
4704.101562	-66.531921
4705.078125	-65.732697
4706.054688	-68.442017
4707.031250	-67.863808
4708.007812	-67.828270
4708.984375	-68.012581
4709.960938	-67.368927
4710.937500	-67.966118
4711.914062	-67.722473
4712.890625	-67.558044
4713.867188	-67.356094
4714.843750	-68.241768
4715.820312	-68.254677
4716.796875	-68.413094
4717.773438	-68.440582
4718.750000	-67.842857
4719.726562	-67.300156
4720.703125	-68.246178
4721.679688	-68.657547
4722.656250	-67.130569
4723.632812	-67.422798
4724.609375	-68.581642
4725.585938	-68.597954
4726.562500	-68.911232
4727.539062	-69.931046
4728.515625	-71.143280
4729.492188	-70.117050
4730.468750	-69.164902
4731.445312	-69.676392
4732.421875	-70.306969
4733.398438	-70.563370
4734.375000	-69.418129
4735.351562	-69.598564
4736.328125	-71.428253
4737.304688	-70.072876
4738.281250	-69.793167
4739.257812	-69.238571
4740.234375	-70.588585
4741.210938	-72.433762
4742.187500	-69.606422
4743.164062	-68.889030
4744.140625	-69.987366
4745.117188	-70.864944
4746.093750	-70.718361
4747.070312	-70.391090
4748.046875	-70.924774
4749.023438	-69.852097
4750.000000	-70.297882
4750.976562	-70.516937
4751.953125	-69.406685
4752.929688	-69.928802
4753.906250	-71.186958
4754.882812	-70.717560
4755.859375	-72.225853
4756.835938	-71.758392
4757.812500	-70.820084
4758.789062	-71.438835
4759.765625	-71.685501
4760.742188	-70.904114
4761.718750	-70.756371
4762.695312	-70.388710
4763.671875	-71.231400
4764.648438	-69.502068
4765.625000	-70.678108
4766.601562	-70.093513
4767.578125	-70.136482
4768.554688	-70.322807
4769.531250	-70.272018
4770.507812	-69.693802
4771.484375	-70.115540
4772.460938	-70.932320
4773.437500	-70.819244
4774.414062	-70.423904
4775.390625	-70.842041
4776.367188	-69.616417
4777.343750	-70.144859
4778.320312	-71.073936
4779.296875	-73.285507
4780.273438	-73.320641
4781.250000	-72.487961
4782.226562	-71.674919
4783.203125	-71.987518
4784.179688	-73.191856
4785.156250	-72.527710
4786.132812	-72.178894
4787.109375	-71.861633
4788.085938	-71.013313
4789.062500	-71.367661
4790.039062	-70.122765
4791.015625	-71.246994
4791.992188	-70.845535
4792.968750	-71.539177
4793.945312	-70.511398
4794.921875	-72.058365
4795.898438	-71.689026
4796.875000	-71.593460
4797.851562	-70.974838
4798.828125	-70.610420
4799.804688	-71.605446
4800.781250	-72.208466
4801.757812	-72.815308
4802.734375	-72.303215
4803.710938	-71.119125
4804.687500	-70.904091
4805.664062	-70.401543
4806.640625	-70.169289
4807.617188	-70.262894
4808.593750	-70.354156
4809.570312	-70.169441
4810.546875	-70.260406
4811.523438	-71.028198
4812.500000	-72.054321
4813.476562	-69.832947
4814.453125	-69.914490
4815.429688	-71.216789
4816.406250	-69.386169
4817.382812	-69.852455
4818.359375	-70.983292
4819.335938	-70.260529
4820.312500	-70.290817
4821.289062	-71.938713
4822.265625	-71.309631
4823.242188	-71.764519
4824.218750	-71.747719
4825.195312	-71.910416
4826.171875	-72.037552
4827.148438	-71.332275
4828.125000	-72.071854
4829.101562	-71.046715
4830.078125	-70.719627
4831.054688	-71.741173
4832.031250	-72.120995
4833.007812	-71.081810
4833.984375	-71.018013
4834.960938	-70.035789
4835.937500	-69.845055
4836.914062	-69.915977
4837.890625	-70.038734
4838.867188	-70.503113
4839.843750	-71.112808
4840.820312	-71.525581
4841.796875	-71.330299
4842.773438	-70.366043
4843.750000	-68.325752
4844.726562	-69.691025
4845.703125	-68.863510
4846.679688	-69.427643
4847.656250	-69.646927
4848.632812	-68.845207
4849.609375	-69.364281
4850.585938	-68.321426
4851.562500	-68.620605
4852.539062	-69.161873
4853.515625	-69.159409
4854.492188	-68.872726
4855.468750	-67.867332
4856.445312	-68.732750
4857.421875	-68.867950
4858.398438	-68.560310
4859.375000	-68.479668
4860.351562	-68.206635
4861.328125	-68.274445
4862.304688	-70.336708
4863.281250	-71.001556
4864.257812	-69.136902
4865.234375	-69.461800
4866.210938	-68.094879
4867.187500	-67.572189
4868.164062	-68.892807
4869.140625	-68.209435
4870.117188	-67.877419
4871.093750	-68.044159
4872.070312	-67.432220
4873.046875	-66.028519
4874.023438	-65.996323
4875.000000	-66.970894
4875.976562	-67.002190
4876.953125	-68.928238
4877.929688	-68.578262
4878.906250	-66.396828
4879.882812	-66.381813
4880.859375	-66.256096
4881.835938	-67.706009
4882.812500	-67.168457
4883.789062	-66.956932
4884.765625	-67.099480
4885.742188	-66.634010
4886.718750	-66.837914
4887.695312	-65.470833
4888.671875	-64.206139
4889.648438	-64.567825
4890.625000	-62.825943
4891.601562	-63.340881
4892.578125	-64.221687
4893.554688	-64.449989
4894.531250	-64.177643
4895.507812	-64.136681
4896.484375	-64.600723
4897.460938	-63.958481
4898.437500	-64.208122
4899.414062	-63.099766
4900.390625	-61.883427
4901.367188	-61.513760
4902.343750	-62.709045
4903.320312	-63.204826
4904.296875	-63.137051
4905.273438	-62.588722
4906.250000	-61.416195
4907.226562	-61.181091
4908.203125	-60.967690
4909.179688	-62.057026
4910.156250	-60.930260
4911.132812	-60.873867
4912.109375	-61.953724
4913.085938	-61.705818
4914.062500	-60.866394
4915.039062	-58.846409
4916.015625	-59.502499
4916.992188	-58.523464
4917.968750	-58.885090
4918.945312	-57.494854
4919.921875	-57.571083
4920.898438	-56.120083
4921.875000	-56.843662
4922.851562	-56.603371
4923.828125	-55.403934
4924.804688	-55.018673
4925.781250	-53.483528
4926.757812	-53.238129
4927.734375	-53.849110
4928.710938	-54.114338
4929.687500	-54.375237
4930.664062	-54.956303
4931.640625	-53.400425
4932.617188	-51.975460
4933.593750	-53.936817
4934.570312	-53.546028
4935.546875	-53.374771
4936.523438	-53.770729
4937.500000	-53.157028
4938.476562	-53.739883
4939.453125	-54.979504
4940.429688	-54.576492
4941.406250	-55.120216
4942.382812	-54.864845
4943.359375	-54.685631
4944.335938	-56.053864
4945.312500	-55.844017
4946.289062	-55.842560
4947.265625	-58.259785
4948.242188	-57.944893
4949.218750	-56.673153
4950.195312	-58.227573
4951.171875	-58.648895
4952.148438	-59.807938
4953.125000	-60.345226
4954.101562	-59.445400
4955.078125	-59.531021
4956.054688	-60.734837
4957.031250	-59.920311
4958.007812	-59.610767
4958.984375	-60.369728
4959.960938	-62.349106
4960.937500	-61.207512
4961.914062	-62.311459
4962.890625	-62.999092
4963.867188	-62.303982
4964.843750	-62.201694
4965.820312	-63.036701
4966.796875	-63.226955
4967.773438	-63.538975
4968.750000	-63.249847
4969.726562	-64.941048
4970.703125	-65.612480
4971.679688	-65.873131
4972.656250	-65.494576
4973.632812	-64.878792
4974.609375	-65.741402
4975.585938	-66.266228
4976.562500	-64.987976
4977.539062	-65.413971
4978.515625	-66.282127
4979.492188	-64.967163
4980.468750	-65.488739
4981.445312	-67.220177
4982.421875	-66.658615
4983.398438	-67.563805
4984.375000	-66.777184
4985.351562	-67.771927
4986.328125	-67.525673
4987.304688	-66.824661
4988.281250	-67.090965
4989.257812	-66.236542
4990.234375	-67.072098
4991.210938	-68.660805
4992.187500	-68.727844
4993.164062	-67.376099
4994.140625	-68.052063
4995.117188	-68.330009
4996.093750	-69.155869
4997.070312	-67.149925
4998.046875	-68.881874
4999.023438	-69.630890
5000.000000	-67.161682
5000.976562	-68.266159
5001.953125	-68.666611
5002.929688	-67.701546
5003.906250	-67.447121
5004.882812	-69.164642
5005.859375	-69.897339
5006.835938	-69.941071
5007.812500	-70.115425
5008.789062	-69.910370
5009.765625	-68.299995
5010.742188	-69.291328
5011.718750	-70.954300
5012.695312	-72.629280
5013.671875	-69.978981
5014.648438	-69.747887
5015.625000	-70.205528
5016.601562	-69.695648
5017.578125	-71.133026
5018.554688	-69.652092
5019.531250	-69.788666
5020.507812	-70.750771
5021.484375	-69.880898
5022.460938	-69.250031
5023.437500	-71.755867
5024.414062	-70.995804
5025.390625	-71.463348
5026.367188	-71.226486
5027.343750	-69.636711
5028.320312	-70.327927
5029.296875	-71.295792
5030.273438	-72.211235
5031.250000	-73.246429
5032.226562	-71.357201
5033.203125	-71.188034
5034.179688	-72.652878
5035.156250	-69.831184
5036.132812	-70.724991
5037.109375	-71.941696
5038.085938	-71.766891
5039.062500	-71.710686
5040.039062	-70.392548
5041.015625	-70.851387
5041.992188	-71.076851
5042.968750	-72.259102
5043.945312	-72.795021
5044.921875	-73.143921
5045.898438	-71.451935
5046.875000	-70.304138
5047.851562	-69.456963
5048.828125	-69.463707
5049.804688	-71.140388
5050.781250	-72.704201
5051.757812	-71.809334
5052.734375	-70.349564
5053.710938	-70.074387
5054.687500	-69.526222
5055.664062	-71.758827
5056.640625	-72.379898
5057.617188	-72.548431
5058.593750	-71.889633
5059.570312	-71.871071
5060.546875	-70.833481
5061.523438	-72.101151
5062.500000	-72.041496
5063.476562	-71.400368
5064.453125	-72.408073
5065.429688	-72.842873
5066.406250	-71.592308
5067.382812	-71.212585
5068.359375	-70.974007
5069.335938	-71.558548
5070.312500	-73.405853
5071.289062	-72.600853
5072.265625	-72.355713
5073.242188	-72.480286
5074.218750	-73.011482
5075.195312	-71.058296
5076.171875	-71.448334
5077.148438	-71.286407
5078.125000	-71.414429
5079.101562	-73.192162
5080.078125	-73.599350
5081.054688	-72.522873
5082.031250	-72.108864
5083.007812	-73.127090
5083.984375	-72.092598
5084.960938	-70.366852
5085.937500	-71.319656
5086.914062	-72.432755
5087.890625	-72.350914
5088.867188	-73.051506
5089.843750	-72.783012
5090.820312	-72.774315
5091.796875	-71.874695
5092.773438	-73.784187
5093.750000	-72.225327
5094.726562	-73.231918
5095.703125	-72.814438
5096.679688	-73.055740
5097.656250	-73.160088
5098.632812	-74.026215
5099.609375	-72.732819
5100.585938	-72.484825
5101.562500	-72.288483
5102.539062	-71.845428
5103.515625	-70.916527
5104.492188	-71.169785
5105.468750	-72.857361
5106.445312	-71.620972
5107.421875	-72.044121
5108.398438	-71.918251
5109.375000	-72.048630
5110.351562	-73.315231
5111.328125	-73.192619
5112.304688	-72.038330
5113.281250	-71.895721
5114.257812	-71.436501
5115.234375	-70.126091
5116.210938	-69.592720
5117.187500	-72.123077
5118.164062	-70.294762
5119.140625	-71.659737
5120.117188	-72.269104
5121.093750	-72.300133
5122.070312	-71.918205
5123.046875	-71.696922
